,state,date,value
1206,NY,20151218,50597.83061118833
1207,NY,20151219,50281.8462833908
1208,NY,20151220,60028.574642543914
1209,NY,20151221,66503.20648154618
1210,NY,20151222,62256.754575710984
1211,NY,20151223,43233.093227423735
1212,NY,20151224,46231.61341933925
1213,NY,20151225,47685.59034362686
1214,NY,20151226,72911.41521769724
1215,NY,20151227,62524.22326725697
1216,NY,20151228,77665.74405562162
1217,NY,20151229,94880.02903939909
1218,NY,20151230,79665.48476729983
1219,NY,20151231,84624.4119686505
1220,NY,20160101,45458.219951996885
1221,NY,20160102,36147.183314055896
1222,NY,20160103,62293.75635113919
1223,NY,20160104,65574.67315556557
1224,NY,20160105,67004.89684680733
1225,NY,20160106,55370.72924293362
1226,NY,20160107,85737.76273546055
1227,NY,20160108,75914.93571574098
1228,NY,20160109,62323.82457309956
1229,NY,20160110,58327.30836784108
1230,NY,20160111,56331.634952660075
1231,NY,20160112,59653.22249983314
1232,NY,20160113,68089.64548714992
1233,NY,20160114,70044.94536268378
1234,NY,20160115,81549.53583999003
1235,NY,20160116,47987.76457264137
1236,NY,20160117,60452.869082517325
1237,NY,20160118,60877.46450065152
1238,NY,20160119,71621.1217931735
1239,NY,20160120,42358.490621002784
1240,NY,20160121,57862.19379251365
1241,NY,20160122,67219.76842337399
1242,NY,20160123,47567.0211821119
1243,NY,20160124,46584.01504326578
1244,NY,20160125,80962.60044315063
1245,NY,20160126,91406.61164181076
1246,NY,20160127,85021.79910398461
1247,NY,20160128,94426.04590636713
1248,NY,20160129,81454.36057485107
1249,NY,20160130,86806.77529286046
1250,NY,20160131,89147.24195197049
1251,NY,20160201,104644.24339936595
1252,NY,20160202,110580.18739163694
1253,NY,20160203,86346.7879694977
1254,NY,20160204,77734.30292921115
1255,NY,20160205,80813.96325611943
1256,NY,20160206,98530.77443946754
1257,NY,20160207,86854.74850928348
1258,NY,20160208,108554.52784739142
1259,NY,20160209,101174.29691383724
1260,NY,20160210,103968.28256864673
1261,NY,20160211,95377.7003422476
1262,NY,20160212,95407.51040679439
1263,NY,20160213,105533.31452451016
1264,NY,20160214,82215.12167171741
1265,NY,20160215,91621.33633650646
1266,NY,20160216,99569.1956445858
1267,NY,20160217,96668.67648020813
1268,NY,20160218,96543.74706038684
1269,NY,20160219,96653.74207202984
1270,NY,20160220,105717.87755145886
1271,NY,20160221,95430.79197519716
1272,NY,20160222,94771.36113286512
1273,NY,20160223,80626.2303566517
1274,NY,20160224,87663.49073875106
1275,NY,20160225,114454.17439910347
1276,NY,20160226,112612.4890081998
1277,NY,20160227,130759.75069735812
1278,NY,20160228,128199.78695308762
1279,NY,20160229,136837.68962773864
1280,NY,20160301,169600.72357966081
1281,NY,20160302,173389.05270820507
1282,NY,20160303,173640.1692398151
1283,NY,20160304,149719.36218735474
1284,NY,20160305,98477.12233216334
1285,NY,20160306,125541.30467852304
1286,NY,20160307,140889.9012431956
1287,NY,20160308,150793.68781348827
1288,NY,20160309,162254.17186662453
1289,NY,20160310,155245.88313335087
1290,NY,20160311,124851.3280824916
1291,NY,20160312,106376.6632880324
1292,NY,20160313,123575.64169264724
1293,NY,20160314,135918.10261350407
1294,NY,20160315,111724.20193726146
1295,NY,20160316,124323.4718498141
1296,NY,20160317,120501.76655804305
1297,NY,20160318,96483.73286872316
1298,NY,20160319,97455.99126399652
1299,NY,20160320,75983.92735213363
1300,NY,20160321,124642.10863793502
1301,NY,20160322,158254.2299699417
1302,NY,20160323,158658.15956570226
1303,NY,20160324,104661.08284965476
1304,NY,20160325,112552.56785041475
1305,NY,20160326,100067.0329030126
1306,NY,20160327,84781.38320812202
1307,NY,20160328,126445.13718674885
1308,NY,20160329,106712.12490917467
1309,NY,20160330,56007.66409106384
1310,NY,20160331,86261.6527945098
1311,NY,20160401,80994.51679849466
1312,NY,20160402,100683.7359034122
1313,NY,20160403,64115.34589404756
1314,NY,20160404,100308.5648301882
1315,NY,20160405,74132.34214498916
1316,NY,20160406,84353.22560011115
1317,NY,20160407,47804.473726628865
1318,NY,20160408,87179.38144773268
1319,NY,20160409,88433.41692867404
1320,NY,20160410,79747.4990548785
1321,NY,20160411,89139.0328355054
1322,NY,20160412,97270.67825514088
1323,NY,20160413,89398.38222769069
1324,NY,20160414,86167.02408645747
1325,NY,20160415,72373.60519871814
1326,NY,20160416,85206.95471611123
1327,NY,20160417,86650.92118965431
1328,NY,20160418,73899.47019116503
1329,NY,20160419,84590.66202017375
1330,NY,20160420,88416.19189784725
1331,NY,20160421,79702.49568748963
1332,NY,20160422,90723.27422496774
1333,NY,20160423,102821.05470280707
1334,NY,20160424,79937.25768271863
1335,NY,20160425,75893.22499674713
1336,NY,20160426,69434.19412667461
1337,NY,20160427,69391.26158865637
1338,NY,20160428,72871.65581985346
1339,NY,20160429,55230.26753871072
1340,NY,20160430,44073.216881766755
1341,NY,20160501,39545.093310134514
1342,NY,20160502,61640.80293406091
1343,NY,20160503,44468.5565632342
1344,NY,20160504,43950.460948711065
1345,NY,20160505,44974.517062222025
1346,NY,20160506,65167.57597740598
1347,NY,20160507,80838.11571444868
1348,NY,20160508,65807.12166075456
1349,NY,20160509,96562.40876674367
1350,NY,20160510,87609.2530972524
1351,NY,20160511,61680.389096585306
1352,NY,20160512,86293.21436186315
1353,NY,20160513,76375.78470554082
1354,NY,20160514,62910.345878647335
1355,NY,20160515,49802.551224039715
1356,NY,20160516,77219.43082414371
1357,NY,20160517,66606.70926948804
1358,NY,20160518,74334.05196460888
1359,NY,20160519,71737.79644207192
1360,NY,20160520,51243.300172265095
1361,NY,20160521,69455.52869119539
1362,NY,20160522,45858.340984597664
1363,NY,20160523,89812.16098060181
1364,NY,20160524,52829.603997655686
1365,NY,20160525,44840.508140483806
1366,NY,20160526,58449.471101489326
1367,NY,20160527,63159.60330050253
1368,NY,20160528,32674.147924706904
1369,NY,20160529,41163.49678449825
1370,NY,20160530,63005.489966432746
1371,NY,20160531,58021.560404408025
1372,NY,20160601,34811.12415193719
1373,NY,20160602,41788.18944011467
1374,NY,20160603,49520.5510674684
1375,NY,20160604,46476.16418466831
1376,NY,20160605,45788.48806083494
1377,NY,20160606,57035.15155962034
1378,NY,20160607,59612.39529328688
1379,NY,20160608,57505.2003688729
1380,NY,20160609,46951.2878138629
1381,NY,20160610,31544.670898896456
1382,NY,20160611,46222.180691554684
1383,NY,20160612,41778.21599937654
1384,NY,20160613,54441.632622366815
1385,NY,20160614,50068.53309980301
1386,NY,20160615,57191.147689609
1387,NY,20160616,45948.19053971268
1388,NY,20160617,39959.215632429725
1389,NY,20160618,30458.765871727857
1390,NY,20160619,47298.432628571696
1391,NY,20160620,42084.70127004572
1392,NY,20160621,59206.28232135192
1393,NY,20160622,60322.46012059116
1394,NY,20160623,41284.693254613696
1395,NY,20160624,50653.54797695673
1396,NY,20160625,46108.898623921785
1397,NY,20160626,29985.78568142292
1398,NY,20160627,44977.70561473709
1399,NY,20160628,39186.480162674525
1400,NY,20160629,38754.65790411338
